country_iso3,country_name,year,value,indicator_code,indicator_name,source
LBY,,2000,,MDG_0000000001,,WHO GHO
COD,,2004,,MDG_0000000001,,WHO GHO
ARG,,2016,,MDG_0000000001,,WHO GHO
KIR,,2010,,MDG_0000000001,,WHO GHO
THA,,2001,,MDG_0000000001,,WHO GHO
ARG,,2020,,MDG_0000000001,,WHO GHO
KIR,,2021,,MDG_0000000001,,WHO GHO
LBN,,2015,,MDG_0000000001,,WHO GHO
LCA,,2001,,MDG_0000000001,,WHO GHO
TJK,,2011,,MDG_0000000001,,WHO GHO
WB_LI,,2003,,MDG_0000000001,,WHO GHO
KAZ,,2017,,MDG_0000000001,,WHO GHO
XKX,,2005,,MDG_0000000001,,WHO GHO
ISR,,2018,,MDG_0000000001,,WHO GHO
UNSDG_LLDC,,2002,,MDG_0000000001,,WHO GHO
DNK,,2018,,MDG_0000000001,,WHO GHO
UNICEFREGIONSSA,,2023,,MDG_0000000001,,WHO GHO
VEN,,2008,,MDG_0000000001,,WHO GHO
SLB,,2013,,MDG_0000000001,,WHO GHO
UGA,,2012,,MDG_0000000001,,WHO GHO
BFA,,2016,,MDG_0000000001,,WHO GHO
TUN,,2011,,MDG_0000000001,,WHO GHO
ATG,,2008,,MDG_0000000001,,WHO GHO
TKM,,2023,,MDG_0000000001,,WHO GHO
UNICEFREGIONSA,,2020,,MDG_0000000001,,WHO GHO
UNSDG_LLDC,,2018,,MDG_0000000001,,WHO GHO
COD,,2015,,MDG_0000000001,,WHO GHO
ATG,,2013,,MDG_0000000001,,WHO GHO
LKA,,2006,,MDG_0000000001,,WHO GHO
LBN,,2020,,MDG_0000000001,,WHO GHO
UNSDG_OCEANIAexAUSNZL,,2021,,MDG_0000000001,,WHO GHO
UNSDG_EUROPENORTHERNAMR,,2009,,MDG_0000000001,,WHO GHO
MSR,,2019,,MDG_0000000001,,WHO GHO
DNK,,2012,,MDG_0000000001,,WHO GHO
UNICEFREGIONEAP,,2006,,MDG_0000000001,,WHO GHO
AFG,,2014,,MDG_0000000001,,WHO GHO
CHN,,2015,,MDG_0000000001,,WHO GHO
TCA,,2018,,MDG_0000000001,,WHO GHO
MLI,,2023,,MDG_0000000001,,WHO GHO
GIN,,2003,,MDG_0000000001,,WHO GHO
BRB,,2022,,MDG_0000000001,,WHO GHO
SAU,,2004,,MDG_0000000001,,WHO GHO
CPV,,2011,,MDG_0000000001,,WHO GHO
UNICEFREGIONMENA,,2010,,MDG_0000000001,,WHO GHO
ETH,,2009,,MDG_0000000001,,WHO GHO
GEO,,2020,,MDG_0000000001,,WHO GHO
ESP,,2016,,MDG_0000000001,,WHO GHO
CHL,,2018,,MDG_0000000001,,WHO GHO
UNSDG_EASTERNASIA,,2015,,MDG_0000000001,,WHO GHO
FRA,,2002,,MDG_0000000001,,WHO GHO
ERI,,2008,,MDG_0000000001,,WHO GHO
JAM,,2015,,MDG_0000000001,,WHO GHO
MDG,,2000,,MDG_0000000001,,WHO GHO
COG,,2018,,MDG_0000000001,,WHO GHO
UNICEFREGIONESA,,2023,,MDG_0000000001,,WHO GHO
AFG,,2018,,MDG_0000000001,,WHO GHO
BDI,,2001,,MDG_0000000001,,WHO GHO
MSR,,2012,,MDG_0000000001,,WHO GHO
UNSDG_SIDS,,2003,,MDG_0000000001,,WHO GHO
BTN,,2016,,MDG_0000000001,,WHO GHO
VUT,,2014,,MDG_0000000001,,WHO GHO
UNICEFREGIONSSA,,2014,,MDG_0000000001,,WHO GHO
UNICEF_EAPRO,,2001,,MDG_0000000001,,WHO GHO
SEAR,,2012,,MDG_0000000001,,WHO GHO
UNSDG_NORTHERNAMR,,2006,,MDG_0000000001,,WHO GHO
GLOBAL,,2013,,MDG_0000000001,,WHO GHO
PRT,,2020,,MDG_0000000001,,WHO GHO
ROU,,2019,,MDG_0000000001,,WHO GHO
UNSDG_SIDS,,2020,,MDG_0000000001,,WHO GHO
MLT,,2016,,MDG_0000000001,,WHO GHO
GRC,,2019,,MDG_0000000001,,WHO GHO
VGB,,2005,,MDG_0000000001,,WHO GHO
WPR,,2017,,MDG_0000000001,,WHO GHO
BIH,,2019,,MDG_0000000001,,WHO GHO
XKX,,2009,,MDG_0000000001,,WHO GHO
LKA,,2016,,MDG_0000000001,,WHO GHO
POL,,2017,,MDG_0000000001,,WHO GHO
UNSDG_EASTERNASIASOUTHEASTERNASIA,,2000,,MDG_0000000001,,WHO GHO
TJK,,2000,,MDG_0000000001,,WHO GHO
CPV,,2023,,MDG_0000000001,,WHO GHO
DNK,,2000,,MDG_0000000001,,WHO GHO
VCT,,2018,,MDG_0000000001,,WHO GHO
UNICEF_WCARO,,2003,,MDG_0000000001,,WHO GHO
YEM,,2018,,MDG_0000000001,,WHO GHO
ECU,,2014,,MDG_0000000001,,WHO GHO
MDA,,2016,,MDG_0000000001,,WHO GHO
BTN,,2020,,MDG_0000000001,,WHO GHO
AIA,,2019,,MDG_0000000001,,WHO GHO
CAN,,2020,,MDG_0000000001,,WHO GHO
MNE,,2019,,MDG_0000000001,,WHO GHO
MAR,,2000,,MDG_0000000001,,WHO GHO
TGO,,2019,,MDG_0000000001,,WHO GHO
DJI,,2007,,MDG_0000000001,,WHO GHO
ERI,,2007,,MDG_0000000001,,WHO GHO
ECU,,2009,,MDG_0000000001,,WHO GHO
UNICEF_ROSA,,2011,,MDG_0000000001,,WHO GHO
MWI,,2014,,MDG_0000000001,,WHO GHO
SDN,,2008,,MDG_0000000001,,WHO GHO
COL,,2015,,MDG_0000000001,,WHO GHO
CMR,,2014,,MDG_0000000001,,WHO GHO
PRY,,2011,,MDG_0000000001,,WHO GHO
MAR,,2020,,MDG_0000000001,,WHO GHO
COG,,2001,,MDG_0000000001,,WHO GHO
UNSDG_LAC,,2003,,MDG_0000000001,,WHO GHO
MUS,,2016,,MDG_0000000001,,WHO GHO
LTU,,2002,,MDG_0000000001,,WHO GHO
CHE,,2010,,MDG_0000000001,,WHO GHO
DNK,,2006,,MDG_0000000001,,WHO GHO
UNICEF_ECARO,,2020,,MDG_0000000001,,WHO GHO
MNG,,2012,,MDG_0000000001,,WHO GHO
MDA,,2014,,MDG_0000000001,,WHO GHO
AND,,2013,,MDG_0000000001,,WHO GHO
NOR,,2000,,MDG_0000000001,,WHO GHO
EGY,,2009,,MDG_0000000001,,WHO GHO
VEN,,2022,,MDG_0000000001,,WHO GHO
BWA,,2005,,MDG_0000000001,,WHO GHO
GLOBAL,,2010,,MDG_0000000001,,WHO GHO
MCO,,2005,,MDG_0000000001,,WHO GHO
AZE,,2007,,MDG_0000000001,,WHO GHO
TUV,,2019,,MDG_0000000001,,WHO GHO
CAF,,2000,,MDG_0000000001,,WHO GHO
TCD,,2005,,MDG_0000000001,,WHO GHO
CHL,,2017,,MDG_0000000001,,WHO GHO
VGB,,2019,,MDG_0000000001,,WHO GHO
BLR,,2016,,MDG_0000000001,,WHO GHO
CHL,,2004,,MDG_0000000001,,WHO GHO
TUN,,2007,,MDG_0000000001,,WHO GHO
EGY,,2011,,MDG_0000000001,,WHO GHO
KEN,,2021,,MDG_0000000001,,WHO GHO
MMR,,2018,,MDG_0000000001,,WHO GHO
PSE,,2021,,MDG_0000000001,,WHO GHO
CMR,,2005,,MDG_0000000001,,WHO GHO
GAB,,2011,,MDG_0000000001,,WHO GHO
WSM,,2007,,MDG_0000000001,,WHO GHO
COG,,2010,,MDG_0000000001,,WHO GHO
PRT,,2011,,MDG_0000000001,,WHO GHO
ATG,,2017,,MDG_0000000001,,WHO GHO
WSM,,2009,,MDG_0000000001,,WHO GHO
FIN,,2009,,MDG_0000000001,,WHO GHO
PER,,2012,,MDG_0000000001,,WHO GHO
WPR,,2014,,MDG_0000000001,,WHO GHO
BFA,,2000,,MDG_0000000001,,WHO GHO
UNICEF_ESARO,,2001,,MDG_0000000001,,WHO GHO
ALB,,2010,,MDG_0000000001,,WHO GHO
TZA,,2020,,MDG_0000000001,,WHO GHO
GIN,,2019,,MDG_0000000001,,WHO GHO
HND,,2001,,MDG_0000000001,,WHO GHO
LBY,,2009,,MDG_0000000001,,WHO GHO
MNE,,2002,,MDG_0000000001,,WHO GHO
IRN,,2001,,MDG_0000000001,,WHO GHO
CRI,,2008,,MDG_0000000001,,WHO GHO
UNSDG_EUROPE,,2018,,MDG_0000000001,,WHO GHO
MLT,,2010,,MDG_0000000001,,WHO GHO
NIC,,2007,,MDG_0000000001,,WHO GHO
DMA,,2005,,MDG_0000000001,,WHO GHO
KOR,,2020,,MDG_0000000001,,WHO GHO
DJI,,2005,,MDG_0000000001,,WHO GHO
BHR,,2013,,MDG_0000000001,,WHO GHO
UNSDG_NORTHERNAMR,,2002,,MDG_0000000001,,WHO GHO
GHA,,2016,,MDG_0000000001,,WHO GHO
UNSDG_CENTRALASIA,,2010,,MDG_0000000001,,WHO GHO
UKR,,2001,,MDG_0000000001,,WHO GHO
JAM,,2023,,MDG_0000000001,,WHO GHO
BOL,,2004,,MDG_0000000001,,WHO GHO
BGD,,2022,,MDG_0000000001,,WHO GHO
MCO,,2000,,MDG_0000000001,,WHO GHO
GRC,,2000,,MDG_0000000001,,WHO GHO
UNICEF_EAPRO,,2003,,MDG_0000000001,,WHO GHO
PRK,,2003,,MDG_0000000001,,WHO GHO
TON,,2011,,MDG_0000000001,,WHO GHO
OMN,,2016,,MDG_0000000001,,WHO GHO
MMR,,2010,,MDG_0000000001,,WHO GHO
BWA,,2021,,MDG_0000000001,,WHO GHO
MSR,,2022,,MDG_0000000001,,WHO GHO
ARG,,2018,,MDG_0000000001,,WHO GHO
GBR,,2023,,MDG_0000000001,,WHO GHO
NRU,,2004,,MDG_0000000001,,WHO GHO
WSM,,2015,,MDG_0000000001,,WHO GHO
MHL,,2000,,MDG_0000000001,,WHO GHO
VNM,,2006,,MDG_0000000001,,WHO GHO
UNSDG_SIDS,,2013,,MDG_0000000001,,WHO GHO
ECU,,2023,,MDG_0000000001,,WHO GHO
WB_LI,,2019,,MDG_0000000001,,WHO GHO
SGP,,2015,,MDG_0000000001,,WHO GHO
UNSDG_LDC,,2000,,MDG_0000000001,,WHO GHO
MUS,,2015,,MDG_0000000001,,WHO GHO
FJI,,2010,,MDG_0000000001,,WHO GHO
GMB,,2002,,MDG_0000000001,,WHO GHO
IDN,,2012,,MDG_0000000001,,WHO GHO
PRT,,2002,,MDG_0000000001,,WHO GHO
ARM,,2004,,MDG_0000000001,,WHO GHO
GIN,,2009,,MDG_0000000001,,WHO GHO
KWT,,2023,,MDG_0000000001,,WHO GHO
MWI,,2015,,MDG_0000000001,,WHO GHO
UNSDG_LLDC,,2000,,MDG_0000000001,,WHO GHO
PAK,,2008,,MDG_0000000001,,WHO GHO
TUR,,2002,,MDG_0000000001,,WHO GHO
MHL,,2010,,MDG_0000000001,,WHO GHO
WSM,,2015,,MDG_0000000001,,WHO GHO
VNM,,2010,,MDG_0000000001,,WHO GHO
WB_UMI,,2019,,MDG_0000000001,,WHO GHO
CMR,,2019,,MDG_0000000001,,WHO GHO
UNSDG_WESTERNASIANORTHERNAFR,,2019,,MDG_0000000001,,WHO GHO
EMR,,2013,,MDG_0000000001,,WHO GHO
VCT,,2022,,MDG_0000000001,,WHO GHO
UNICEFREGIONSSA,,2016,,MDG_0000000001,,WHO GHO
YEM,,2008,,MDG_0000000001,,WHO GHO
UNICEFREGIONEECA,,2013,,MDG_0000000001,,WHO GHO
PRK,,2000,,MDG_0000000001,,WHO GHO
DNK,,2000,,MDG_0000000001,,WHO GHO
ZAF,,2012,,MDG_0000000001,,WHO GHO
JAM,,2012,,MDG_0000000001,,WHO GHO
SLB,,2003,,MDG_0000000001,,WHO GHO
FJI,,2013,,MDG_0000000001,,WHO GHO
UNSDG_NORTHERNAMR,,2019,,MDG_0000000001,,WHO GHO
XKX,,2018,,MDG_0000000001,,WHO GHO
URY,,2014,,MDG_0000000001,,WHO GHO
ROU,,2022,,MDG_0000000001,,WHO GHO
TJK,,2015,,MDG_0000000001,,WHO GHO
UNSDG_CENTRALASIA,,2010,,MDG_0000000001,,WHO GHO
UNICEFREGIONSSA,,2015,,MDG_0000000001,,WHO GHO
MEX,,2009,,MDG_0000000001,,WHO GHO
BLR,,2002,,MDG_0000000001,,WHO GHO
IDN,,2004,,MDG_0000000001,,WHO GHO
SYC,,2012,,MDG_0000000001,,WHO GHO
GBR,,2014,,MDG_0000000001,,WHO GHO
WPR,,2007,,MDG_0000000001,,WHO GHO
SVN,,2019,,MDG_0000000001,,WHO GHO
GLOBAL,,2006,,MDG_0000000001,,WHO GHO
MEX,,2001,,MDG_0000000001,,WHO GHO
MSR,,2002,,MDG_0000000001,,WHO GHO
KGZ,,2004,,MDG_0000000001,,WHO GHO
UNSDG_OCEANIAexAUSNZL,,2017,,MDG_0000000001,,WHO GHO
UGA,,2018,,MDG_0000000001,,WHO GHO
BRB,,2017,,MDG_0000000001,,WHO GHO
SYR,,2011,,MDG_0000000001,,WHO GHO
DEU,,2021,,MDG_0000000001,,WHO GHO
GLOBAL,,2001,,MDG_0000000001,,WHO GHO
EST,,2001,,MDG_0000000001,,WHO GHO
GEO,,2014,,MDG_0000000001,,WHO GHO
GMB,,2013,,MDG_0000000001,,WHO GHO
BTN,,2002,,MDG_0000000001,,WHO GHO
ZAF,,2003,,MDG_0000000001,,WHO GHO
UNICEF_ROSA,,2011,,MDG_0000000001,,WHO GHO
GBR,,2015,,MDG_0000000001,,WHO GHO
ECU,,2000,,MDG_0000000001,,WHO GHO
COG,,2003,,MDG_0000000001,,WHO GHO
EGY,,2020,,MDG_0000000001,,WHO GHO
UNICEFREGIONWE,,2005,,MDG_0000000001,,WHO GHO
BIH,,2008,,MDG_0000000001,,WHO GHO
USA,,2017,,MDG_0000000001,,WHO GHO
UNSDG_EUROPENORTHERNAMR,,2015,,MDG_0000000001,,WHO GHO
UNICEFREGIONESA,,2021,,MDG_0000000001,,WHO GHO
KHM,,2014,,MDG_0000000001,,WHO GHO
LSO,,2002,,MDG_0000000001,,WHO GHO
BDI,,2021,,MDG_0000000001,,WHO GHO
COL,,2000,,MDG_0000000001,,WHO GHO
LBY,,2007,,MDG_0000000001,,WHO GHO
CAN,,2007,,MDG_0000000001,,WHO GHO
KWT,,2017,,MDG_0000000001,,WHO GHO
UNICEFREGIONWE,,2011,,MDG_0000000001,,WHO GHO
LSO,,2001,,MDG_0000000001,,WHO GHO
SLV,,2010,,MDG_0000000001,,WHO GHO
TCD,,2000,,MDG_0000000001,,WHO GHO
GTM,,2000,,MDG_0000000001,,WHO GHO
WB_UMI,,2012,,MDG_0000000001,,WHO GHO
PNG,,2007,,MDG_0000000001,,WHO GHO
SUR,,2002,,MDG_0000000001,,WHO GHO
GIN,,2009,,MDG_0000000001,,WHO GHO
TUR,,2004,,MDG_0000000001,,WHO GHO
TGO,,2011,,MDG_0000000001,,WHO GHO
DJI,,2023,,MDG_0000000001,,WHO GHO
BWA,,2008,,MDG_0000000001,,WHO GHO
UNICEF_ECARO,,2002,,MDG_0000000001,,WHO GHO
MCO,,2008,,MDG_0000000001,,WHO GHO
UNSDG_CENTRALASIASOUTHERNASIA,,2002,,MDG_0000000001,,WHO GHO
GIN,,2004,,MDG_0000000001,,WHO GHO
KGZ,,2006,,MDG_0000000001,,WHO GHO
ITA,,2018,,MDG_0000000001,,WHO GHO
BGD,,2006,,MDG_0000000001,,WHO GHO
XKX,,2017,,MDG_0000000001,,WHO GHO
UNICEF_LACRO,,2014,,MDG_0000000001,,WHO GHO
MDV,,2011,,MDG_0000000001,,WHO GHO
CIV,,2001,,MDG_0000000001,,WHO GHO
CUB,,2001,,MDG_0000000001,,WHO GHO
LCA,,2005,,MDG_0000000001,,WHO GHO
CMR,,2012,,MDG_0000000001,,WHO GHO
ARG,,2019,,MDG_0000000001,,WHO GHO
LSO,,2019,,MDG_0000000001,,WHO GHO
BIH,,2002,,MDG_0000000001,,WHO GHO
BLZ,,2018,,MDG_0000000001,,WHO GHO
UGA,,2015,,MDG_0000000001,,WHO GHO
UNICEFREGIONEAC,,2021,,MDG_0000000001,,WHO GHO
TZA,,2019,,MDG_0000000001,,WHO GHO
JPN,,2014,,MDG_0000000001,,WHO GHO
SWE,,2008,,MDG_0000000001,,WHO GHO
TUN,,2017,,MDG_0000000001,,WHO GHO
GNB,,2015,,MDG_0000000001,,WHO GHO
MRT,,2006,,MDG_0000000001,,WHO GHO
KAZ,,2009,,MDG_0000000001,,WHO GHO
MKD,,2011,,MDG_0000000001,,WHO GHO
NZL,,2015,,MDG_0000000001,,WHO GHO
ECU,,2016,,MDG_0000000001,,WHO GHO
TLS,,2008,,MDG_0000000001,,WHO GHO
UNSDG_SUBSAHARANAFRICA,,2002,,MDG_0000000001,,WHO GHO
ZAF,,2021,,MDG_0000000001,,WHO GHO
SLV,,2023,,MDG_0000000001,,WHO GHO
TKM,,2020,,MDG_0000000001,,WHO GHO
UNSDG_LLDC,,2021,,MDG_0000000001,,WHO GHO
CHE,,2019,,MDG_0000000001,,WHO GHO
SWE,,2001,,MDG_0000000001,,WHO GHO
CHN,,2000,,MDG_0000000001,,WHO GHO
GAB,,2003,,MDG_0000000001,,WHO GHO
VUT,,2002,,MDG_0000000001,,WHO GHO
SDN,,2006,,MDG_0000000001,,WHO GHO
KOR,,2023,,MDG_0000000001,,WHO GHO
CHN,,2009,,MDG_0000000001,,WHO GHO
DOM,,2002,,MDG_0000000001,,WHO GHO
GBR,,2008,,MDG_0000000001,,WHO GHO
TCD,,2004,,MDG_0000000001,,WHO GHO
GNQ,,2021,,MDG_0000000001,,WHO GHO
ISR,,2007,,MDG_0000000001,,WHO GHO
BWA,,2005,,MDG_0000000001,,WHO GHO
JPN,,2001,,MDG_0000000001,,WHO GHO
UNSDG_LDC,,2002,,MDG_0000000001,,WHO GHO
MRT,,2009,,MDG_0000000001,,WHO GHO
COD,,2004,,MDG_0000000001,,WHO GHO
JAM,,2000,,MDG_0000000001,,WHO GHO
BTN,,2007,,MDG_0000000001,,WHO GHO
GEO,,2022,,MDG_0000000001,,WHO GHO
LSO,,2021,,MDG_0000000001,,WHO GHO
TKM,,2018,,MDG_0000000001,,WHO GHO
UGA,,2017,,MDG_0000000001,,WHO GHO
SEAR,,2011,,MDG_0000000001,,WHO GHO
MHL,,2008,,MDG_0000000001,,WHO GHO
UNICEF_LACRO,,2005,,MDG_0000000001,,WHO GHO
VGB,,2023,,MDG_0000000001,,WHO GHO
EGY,,2001,,MDG_0000000001,,WHO GHO
UNSDG_SIDS,,2022,,MDG_0000000001,,WHO GHO
KHM,,2016,,MDG_0000000001,,WHO GHO
EST,,2000,,MDG_0000000001,,WHO GHO
BFA,,2010,,MDG_0000000001,,WHO GHO
AUS,,2008,,MDG_0000000001,,WHO GHO
USA,,2018,,MDG_0000000001,,WHO GHO
MWI,,2020,,MDG_0000000001,,WHO GHO
SVN,,2006,,MDG_0000000001,,WHO GHO
CHL,,2010,,MDG_0000000001,,WHO GHO
UNSDG_LLDC,,2002,,MDG_0000000001,,WHO GHO
SWZ,,2016,,MDG_0000000001,,WHO GHO
ISR,,2005,,MDG_0000000001,,WHO GHO
LCA,,2020,,MDG_0000000001,,WHO GHO
MNE,,2008,,MDG_0000000001,,WHO GHO
ESP,,2005,,MDG_0000000001,,WHO GHO
EGY,,2005,,MDG_0000000001,,WHO GHO
CAF,,2001,,MDG_0000000001,,WHO GHO
NER,,2018,,MDG_0000000001,,WHO GHO
LAO,,2023,,MDG_0000000001,,WHO GHO
LCA,,2018,,MDG_0000000001,,WHO GHO
BLZ,,2006,,MDG_0000000001,,WHO GHO
AZE,,2020,,MDG_0000000001,,WHO GHO
EGY,,2005,,MDG_0000000001,,WHO GHO
UNICEFREGIONNA,,2009,,MDG_0000000001,,WHO GHO
MDA,,2018,,MDG_0000000001,,WHO GHO
TCA,,2013,,MDG_0000000001,,WHO GHO
WPR,,2018,,MDG_0000000001,,WHO GHO
DNK,,2002,,MDG_0000000001,,WHO GHO
SWZ,,2016,,MDG_0000000001,,WHO GHO
NIC,,2003,,MDG_0000000001,,WHO GHO
GNQ,,2023,,MDG_0000000001,,WHO GHO
TLS,,2023,,MDG_0000000001,,WHO GHO
GRD,,2011,,MDG_0000000001,,WHO GHO
IND,,2016,,MDG_0000000001,,WHO GHO
TZA,,2001,,MDG_0000000001,,WHO GHO
UKR,,2022,,MDG_0000000001,,WHO GHO
UNICEF_ESARO,,2002,,MDG_0000000001,,WHO GHO
LCA,,2012,,MDG_0000000001,,WHO GHO
UNSDG_WESTERNASIANORTHERNAFR,,2023,,MDG_0000000001,,WHO GHO
UNICEF_ROSA,,2017,,MDG_0000000001,,WHO GHO
ZAF,,2022,,MDG_0000000001,,WHO GHO
KNA,,2023,,MDG_0000000001,,WHO GHO
UNSDG_CENTRALASIA,,2002,,MDG_0000000001,,WHO GHO
COM,,2019,,MDG_0000000001,,WHO GHO
ARE,,2007,,MDG_0000000001,,WHO GHO
UNICEF_EAPRO,,2013,,MDG_0000000001,,WHO GHO
PNG,,2016,,MDG_0000000001,,WHO GHO
KOR,,2005,,MDG_0000000001,,WHO GHO
SVK,,2004,,MDG_0000000001,,WHO GHO
LBR,,2008,,MDG_0000000001,,WHO GHO
UNSDG_EUROPENORTHERNAMR,,2020,,MDG_0000000001,,WHO GHO
TTO,,2013,,MDG_0000000001,,WHO GHO
CZE,,2006,,MDG_0000000001,,WHO GHO
KIR,,2015,,MDG_0000000001,,WHO GHO
PSE,,2011,,MDG_0000000001,,WHO GHO
CHE,,2014,,MDG_0000000001,,WHO GHO
SMR,,2023,,MDG_0000000001,,WHO GHO
MMR,,2022,,MDG_0000000001,,WHO GHO
SMR,,2005,,MDG_0000000001,,WHO GHO
UNSDG_EUROPE,,2013,,MDG_0000000001,,WHO GHO
UNICEF_EAPRO,,2001,,MDG_0000000001,,WHO GHO
UNSDG_EASTERNASIASOUTHEASTERNASIA,,2003,,MDG_0000000001,,WHO GHO
LKA,,2001,,MDG_0000000001,,WHO GHO
UNSDG_LLDC,,2001,,MDG_0000000001,,WHO GHO
UNICEFREGIONWCA,,2017,,MDG_0000000001,,WHO GHO
MWI,,2017,,MDG_0000000001,,WHO GHO
ZMB,,2018,,MDG_0000000001,,WHO GHO
HTI,,2010,,MDG_0000000001,,WHO GHO
TKM,,2014,,MDG_0000000001,,WHO GHO
DNK,,2016,,MDG_0000000001,,WHO GHO
ZWE,,2002,,MDG_0000000001,,WHO GHO
BRN,,2015,,MDG_0000000001,,WHO GHO
JOR,,2017,,MDG_0000000001,,WHO GHO
ZMB,,2004,,MDG_0000000001,,WHO GHO
BHS,,2005,,MDG_0000000001,,WHO GHO
TLS,,2017,,MDG_0000000001,,WHO GHO
AFR,,2016,,MDG_0000000001,,WHO GHO
LVA,,2018,,MDG_0000000001,,WHO GHO
DNK,,2021,,MDG_0000000001,,WHO GHO
PHL,,2010,,MDG_0000000001,,WHO GHO
NIC,,2023,,MDG_0000000001,,WHO GHO
DMA,,2004,,MDG_0000000001,,WHO GHO
TUN,,2002,,MDG_0000000001,,WHO GHO
JPN,,2004,,MDG_0000000001,,WHO GHO
DZA,,2018,,MDG_0000000001,,WHO GHO
GNB,,2018,,MDG_0000000001,,WHO GHO
NGA,,2001,,MDG_0000000001,,WHO GHO
LUX,,2016,,MDG_0000000001,,WHO GHO
TKM,,2018,,MDG_0000000001,,WHO GHO
COD,,2012,,MDG_0000000001,,WHO GHO
MWI,,2014,,MDG_0000000001,,WHO GHO
MDA,,2007,,MDG_0000000001,,WHO GHO
SRB,,2013,,MDG_0000000001,,WHO GHO
DOM,,2018,,MDG_0000000001,,WHO GHO
BHR,,2007,,MDG_0000000001,,WHO GHO
UNICEFREGIONESA,,2001,,MDG_0000000001,,WHO GHO
TUR,,2018,,MDG_0000000001,,WHO GHO
UNSDG_OCEANIAexAUSNZL,,2014,,MDG_0000000001,,WHO GHO
AFR,,2016,,MDG_0000000001,,WHO GHO
ESP,,2022,,MDG_0000000001,,WHO GHO
RUS,,2018,,MDG_0000000001,,WHO GHO
UNSDG_SOUTHASIA,,2012,,MDG_0000000001,,WHO GHO
STP,,2002,,MDG_0000000001,,WHO GHO
IRL,,2018,,MDG_0000000001,,WHO GHO
MRT,,2010,,MDG_0000000001,,WHO GHO
UNICEFREGIONEAP,,2011,,MDG_0000000001,,WHO GHO
UNICEFREGIONEAP,,2021,,MDG_0000000001,,WHO GHO
CPV,,2008,,MDG_0000000001,,WHO GHO
GUY,,2000,,MDG_0000000001,,WHO GHO
UNSDG_SIDS,,2023,,MDG_0000000001,,WHO GHO
RUS,,2007,,MDG_0000000001,,WHO GHO
AIA,,2012,,MDG_0000000001,,WHO GHO
IND,,2001,,MDG_0000000001,,WHO GHO
GUY,,2017,,MDG_0000000001,,WHO GHO
TON,,2001,,MDG_0000000001,,WHO GHO
UNSDG_SOUTHEASTERNASIA,,2016,,MDG_0000000001,,WHO GHO
PLW,,2022,,MDG_0000000001,,WHO GHO
SEAR,,2022,,MDG_0000000001,,WHO GHO
ECU,,2011,,MDG_0000000001,,WHO GHO
UNSDG_EASTERNASIA,,2000,,MDG_0000000001,,WHO GHO
GRD,,2022,,MDG_0000000001,,WHO GHO
UNSDG_SIDS,,2015,,MDG_0000000001,,WHO GHO
UZB,,2000,,MDG_0000000001,,WHO GHO
MOZ,,2019,,MDG_0000000001,,WHO GHO
WPR,,2014,,MDG_0000000001,,WHO GHO
TON,,2015,,MDG_0000000001,,WHO GHO
ARE,,2019,,MDG_0000000001,,WHO GHO
UNSDG_OCEANIA,,2006,,MDG_0000000001,,WHO GHO
TCA,,2015,,MDG_0000000001,,WHO GHO
SLV,,2006,,MDG_0000000001,,WHO GHO
CHE,,2002,,MDG_0000000001,,WHO GHO
SWE,,2007,,MDG_0000000001,,WHO GHO
TKM,,2016,,MDG_0000000001,,WHO GHO
MDA,,2002,,MDG_0000000001,,WHO GHO
PER,,2020,,MDG_0000000001,,WHO GHO
UNICEFREGIONNA,,2020,,MDG_0000000001,,WHO GHO
UKR,,2023,,MDG_0000000001,,WHO GHO
CRI,,2008,,MDG_0000000001,,WHO GHO
UNSDG_AUSTRALIANEWZEALAND,,2003,,MDG_0000000001,,WHO GHO
CRI,,2002,,MDG_0000000001,,WHO GHO
BDI,,2010,,MDG_0000000001,,WHO GHO
TCA,,2007,,MDG_0000000001,,WHO GHO
PNG,,2020,,MDG_0000000001,,WHO GHO
EST,,2021,,MDG_0000000001,,WHO GHO
LVA,,2008,,MDG_0000000001,,WHO GHO
UNICEFREGIONWCA,,2000,,MDG_0000000001,,WHO GHO
ISR,,2001,,MDG_0000000001,,WHO GHO
ZMB,,2001,,MDG_0000000001,,WHO GHO
LVA,,2016,,MDG_0000000001,,WHO GHO
DEU,,2006,,MDG_0000000001,,WHO GHO
IRN,,2011,,MDG_0000000001,,WHO GHO
UNSDG_AUSTRALIANEWZEALAND,,2008,,MDG_0000000001,,WHO GHO
PAK,,2021,,MDG_0000000001,,WHO GHO
KGZ,,2016,,MDG_0000000001,,WHO GHO
LKA,,2009,,MDG_0000000001,,WHO GHO
SEN,,2003,,MDG_0000000001,,WHO GHO
CHN,,2009,,MDG_0000000001,,WHO GHO
LUX,,2013,,MDG_0000000001,,WHO GHO
WB_UMI,,2021,,MDG_0000000001,,WHO GHO
DJI,,2020,,MDG_0000000001,,WHO GHO
UNICEFREGIONLAC,,2023,,MDG_0000000001,,WHO GHO
MOZ,,2011,,MDG_0000000001,,WHO GHO
CHL,,2001,,MDG_0000000001,,WHO GHO
BOL,,2020,,MDG_0000000001,,WHO GHO
FSM,,2006,,MDG_0000000001,,WHO GHO
VCT,,2008,,MDG_0000000001,,WHO GHO
UNSDG_SOUTHASIA,,2021,,MDG_0000000001,,WHO GHO
AUT,,2007,,MDG_0000000001,,WHO GHO
